Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,601.0,Nippon Yusen,Transportation,Japan,18420.0,550,18090.0,11610.0,
2009,413.0,Nippon Yusen,Transportation,Japan,25900.0,1140,22870.0,5150.0,
2010,521.0,Nippon Yusen,Transportation,Japan,24960.0,580,20650.0,6110.0,
2011,922.0,Nippon Yusen,Transportation,Japan,18162.0,-186.7,23443.0,7218.0,
2012,,Nippon Yusen,Transportation,Japan,23208.0,944.8,25540.0,5435.0,642.0
2013,,Nippon Yusen,Transportation,Japan,21838.0,-879.7,25706.0,4727.0,1094.0
2014,,Nippon Yusen,Transportation,Japan,21972.0,451.8,25145.0,4913.0,926.0
2015,,Nippon Yusen,Transportation,Japan,22350.0,312.9,21775.0,4847.0,1112.0
2016,,Nippon Yusen,Transportation,Japan,19706.0,346.6,20209.0,3743.0,1077.0
2017,,Nippon Yusen,Transportation,Japan,17672.0,-2122.9,17796.0,3477.0,1324.0
2018,,Nippon Yusen,Transportation,Japan,19698.0,182.0,19483.0,3790.0,1337.0
2019,,Nippon Yusen,Transportation,Japan,17540.0,-48.0,18499.0,2722.0,1398.0
2020,,Nippon Yusen,Transportation,Japan,15576.0,-156.4,18844.0,2258.0,1496.0
2021,,Nippon Yusen,Transportation,Japan,14621.0,606.5,18989.0,5975.0,1093
2022,609,Nippon Yusen,Transportation,Japan,19463.0,7090.7,23649.0,12822.0,
