Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1322.0,Lear,Consumer Durables,United States,16000.0,240,7800.0,2130.0,
2009,1584.0,Lear,Consumer Durables,United States,13570.0,-690,6870.0,50.0,
2010,1860.0,Lear,Consumer Durables,United States,9740.0,#VALUE!,6070.0,3050.0,
2011,1209.0,Lear,Consumer Durables,United States,11955.0,438.3,6621.0,5372.0,
2012,,Lear,Consumer Durables,United States,14156.0,540.7,7011.0,4712.0,1248.0
2013,,Lear,Consumer Durables,United States,14567.0,1282.8,8194.0,5403.0,977.0
2014,,Lear,Consumer Durables,United States,16230.0,431.4,8331.0,7055.0,1172.0
2015,,Lear,Consumer Durables,United States,17727.0,672.4,9150.0,8830.0,970.0
2016,,Lear,Consumer Durables,United States,18209.0,745.5,9406.0,8274.0,920.0
2017,,Lear,Consumer Durables,United States,18562.0,975.1,9901.0,9230.0,879.0
2018,,Lear,Consumer Durables,United States,21206.0,1330.4,12681.0,12931.0,780.0
2019,,Lear,Consumer Durables,United States,21151.0,1139.0,11601.0,9851.0,884.0
2020,,Lear,Consumer Durables,United States,19814.0,789.5,12681.0,5821.0,1091.0
2021,,Lear,Consumer Durables,United States,17045.0,158.5,13199.0,10959.0,1509
2022,1795,Lear,Consumer Durables,United States,19259.0,373.9,13352.0,7753.0,
