Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2012,,China Merchants Holdings,Transportation,Hong Kong-China,748.0,756.0,10064.0,8745.0,1239.0
2013,,China Merchants Holdings,Transportation,Hong Kong-China,1421.0,492.0,9994.0,8558.0,1419.0
2014,,China Merchants Holdings,Transportation,Hong Kong,1286.0,515.3,11144.0,8338.0,1468.0
2015,,China Merchants Holdings,Transportation,Hong Kong,1065.0,583.6,13209.0,10154.0,1341.0
2016,,China Merchants Holdings,Transportation,Hong Kong,1062.0,620.2,13206.0,7790.0,1378.0
2017,,China Merchants Holdings,Transportation,Hong Kong,1028.0,707.8,13299.0,7570.0,1432.0
2018,,China Merchants Holdings,Transportation,Hong Kong,1115.0,773.5,16879.0,7466.0,1535.0
