Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,346.0,Carso Global Telecom,Telecommunications Services,Mexico,18000.0,1790,27770.0,15250.0,
2009,422.0,Carso Global Telecom,Telecommunications Services,Mexico,14340.0,860,23620.0,9260.0,
2010,309.0,Carso Global Telecom,Telecommunications Services,Mexico,16040.0,1230,27850.0,15650.0,
