Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1569.0,Gunma Bank,Banking,Japan,1250.0,160,50070.0,3420.0,
2009,1278.0,Gunma Bank,Banking,Japan,1530.0,210,59850.0,2670.0,
2010,1587.0,Gunma Bank,Banking,Japan,1520.0,110,59880.0,2750.0,
2011,1598.0,Gunma Bank,Banking,Japan,1575.0,194.9,65975.0,2819.0,
2012,,Gunma Bank,Banking,Japan,1659.0,208.3,75105.0,2601.0,1584.0
2013,,Gunma Bank,Banking,Japan,1536.0,226.4,78481.0,2699.0,1624.0
2014,,Gunma Bank,Banking,Japan,1265.0,248.7,67805.0,2532.0,1624.0
2015,,Gunma Bank,Banking,Japan,1178.0,214.4,62441.0,3100.0,1644.0
2016,,Gunma Bank,Banking,Japan,1087.0,239.3,63720.0,1982.0,1667.0
2017,,Gunma Bank,Banking,Japan,1261.0,276.1,68244.0,2251.0,1590.0
2018,,Gunma Bank,Banking,Japan,1312.0,255.9,75268.0,2623.0,1620.0
2019,,Gunma Bank,Banking,Japan,1357.0,235.0,73636.0,1705.0,1649.0
2020,,Gunma Bank,Banking,Japan,1281.0,203.3,77542.0,1325.0,1681.0
2021,,Gunma Bank,Banking,Japan,1289.0,176.2,95153.0,1422.0,1705
2022,1672,Gunma Bank,Banking,Japan,1299.0,167.9,96169.0,1205.0,
