Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1060.0,China Coal Energy,Materials,China,3870.0,410,5470.0,35740.0,
2009,823.0,China Coal Energy,Materials,China,4990.0,820,6970.0,12430.0,
2010,494.0,China Coal Energy,Materials,China,7480.0,1050,12810.0,22770.0,
2011,549.0,China Coal Energy,Diversified Metals & Mining,China,7791.0,1147.6,15322.0,21523.0,
2012,,China Coal Energy,Diversified Metals & Mining,China,10666.0,1132.8,18628.0,18379.0,526.0
2013,,China Coal Energy,Diversified Metals & Mining,China,13617.0,1471.0,29489.0,12199.0,473.0
2014,,China Coal Energy,Diversified Metals & Mining,China,13181.0,695.6,35505.0,7333.0,701.0
2015,,China Coal Energy,Diversified Metals & Mining,China,11292.0,125.1,39121.0,13013.0,880.0
2016,,China Coal Energy,Diversified Metals & Mining,China,9198.0,-400.3,39580.0,9241.0,982.0
2017,,China Coal Energy,Diversified Metals & Mining,China,8819.0,301.6,34805.0,10298.0,980.0
2018,,China Coal Energy,Diversified Metals & Mining,China,13076.0,406.0,39644.0,9384.0,957.0
2019,,China Coal Energy,Materials,China,15253.0,534.0,38548.0,9131.4,826.0
2020,,China Coal Energy,Materials,China,18704.0,903.0,39116.0,3540.0,788.0
2021,,China Coal Energy,Materials,China,20473.0,775.1,43055.0,6843.0,752
2022,511,China Coal Energy,Materials,China,35857.0,2279.9,50418.0,11137.0,
