Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,936.0,Bangkok Bank,Banking,Thailand,2870.0,500,42010.0,7880.0,
2009,858.0,Bangkok Bank,Banking,Thailand,2920.0,590,48220.0,3930.0,
2010,1094.0,Bangkok Bank,Banking,Thailand,660.0,180,53150.0,6730.0,
2011,765.0,Bangkok Bank,Banking,Thailand,3225.0,818.0,64677.0,9934.0,
2012,,Bangkok Bank,Banking,Thailand,3652.0,866.0,66780.0,11525.0,745.0
2013,,Bangkok Bank,Banking,Thailand,4252.0,1079.0,79073.0,15061.0,640.0
2014,,Bangkok Bank,Banking,Thailand,4576.0,1168.5,79017.0,10677.0,711.0
2015,,Bangkok Bank,Banking,Thailand,4512.0,1118.5,83887.0,10893.0,768.0
2016,,Bangkok Bank,Banking,Thailand,4382.0,945.2,83591.0,8880.0,779.0
2017,,Bangkok Bank,Banking,Thailand,4300.0,901.8,82217.0,10097.0,804.0
2018,,Bangkok Bank,Banking,Thailand,4939.0,1019.8,101500.0,11387.0,829.0
2019,,Bangkok Bank,Banking,Thailand,5314.0,1093.0,95723.0,12535.0,756.0
2020,,Bangkok Bank,Banking,Thailand,5829.0,1112.8,103460.0,6136.0,855.0
2021,,Bangkok Bank,Banking,Thailand,5207.0,549.0,127602.0,7459.0,1113
2022,1261,Bangkok Bank,Banking,Thailand,5424.0,816.8,130645.0,7450.0,
