Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1168.0,Shimizu,Construction,Japan,14080.0,220,15730.0,3820.0,
2009,840.0,Shimizu,Construction,Japan,16880.0,270,18850.0,2990.0,
2010,1120.0,Shimizu,Construction,Japan,19390.0,60,20040.0,3040.0,
2011,1249.0,Shimizu,Construction,Japan,17005.0,-73.3,16749.0,3222.0,
2012,,Shimizu,Construction,Japan,15684.0,130.5,16993.0,3135.0,1311.0
2013,,Shimizu,Construction,Japan,16141.0,17.3,17030.0,2616.0,1338.0
2014,,Shimizu,Construction,Japan,15210.0,93.5,14452.0,4144.0,1434.0
2015,,Shimizu,Construction,Japan,14813.0,280.3,13555.0,5328.0,1474.0
2016,,Shimizu,Construction,Japan,13795.0,440.3,14392.0,7207.0,993.0
2017,,Shimizu,Construction,Japan,14472.0,767.3,14047.0,7185.0,949.0
2018,,Shimizu,Construction,Japan,13709.0,766.7,16891.0,7933.0,1008.0
2019,,Shimizu,Construction,Japan,14671.0,766.0,15986.0,6542.0,1085.0
2020,,Shimizu,Construction,Japan,16082.0,1064.3,16865.0,5985.0,942.0
2021,,Shimizu,Construction,Japan,13956.0,752.5,18002.0,6380.0,1061
2022,1866,Shimizu,Construction,Japan,13008.0,414.0,17173.0,4198.0,
