Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2013,,Sistema,Telecommunications services,Russia,29979.0,198.0,43666.0,8137.0,790.0
2014,,Sistema,Telecommunications services,Russia,35498.0,2333.9,44424.0,9820.0,384.0
2015,,Sistema,Telecommunications services,Russia,28624.0,-4087.6,20670.0,3010.0,1198.0
2016,,Sistema,Telecommunications services,Russia,11560.0,-8.6,17777.0,2733.0,1440.0
2017,,Sistema,Telecommunications services,Russia,10782.0,-44.6,18087.0,3684.0,1481.0
2018,,Sistema,Telecommunications services,Russia,12172.0,-1614.6,19761.0,1715.0,1482.0
2019,,Sistema,Telecommunications Services,Russia,12460.0,-731.0,21124.0,1374.0,1467.0
2020,,Sistema,Telecommunications Services,Russia,10152.0,442.0,20343.0,1886.0,1412.0
2021,,Sistema,Telecommunications Services,Russia,9559.0,98.0,19216.0,4662.0,1818
2022,1837,Sistema,Telecommunications Services,Russia,10887.0,-9.8,21016.0,1511.0,
