Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1256.0,Tele & Data Systems,Telecommunications Services,United States,4830.0,340,9890.0,5540.0,
2009,1551.0,Tele & Data Systems,Telecommunications Services,United States,5090.0,90,7650.0,3310.0,
