Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2017,,Far East Horizon,Business Services & Supplies,Hong Kong,2145.0,434.0,23967.0,3610.0,1617.0
2018,,Far East Horizon,Business Services & Supplies,Hong Kong,2815.0,477.9,34928.0,4128.0,1551.0
2019,,Far East Horizon,Business Services & Supplies,Hong Kong,3909.0,595.0,38739.0,4265.0,1428.0
2020,,Far East Horizon,Business Services & Supplies,Hong Kong,3969.0,628.5,37408.0,3066.0,1431.0
2021,,Far East Horizon,Business Services & Supplies,Hong Kong,4418.0,664.2,45862.0,4738.0,1317
2022,1413,Far East Horizon,Business Services & Supplies,Hong Kong,5489.0,854.9,52701.0,3666.0,
