Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2014,,AGL Resources,Oil & Gas Operations,United States,4693.0,313.0,14789.0,5815.0,1766.0
2015,,AGL Resources,Oil & Gas Operations,United States,5505.0,494.0,15113.0,6004.0,1468.0
2016,,AGL Resources,Oil & Gas Operations,United States,3934.0,353.0,14988.0,7835.0,1575.0
