Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,887.0,Fanuc,Capital Goods,Japan,3570.0,910,8100.0,19800.0,
2009,680.0,Fanuc,Capital Goods,Japan,4690.0,1270,10520.0,15910.0,
2010,708.0,Fanuc,Capital Goods,Japan,3990.0,1000,9830.0,23390.0,
2011,1039.0,Fanuc,Capital Goods,Japan,2711.0,401.4,9542.0,36136.0,
2012,,Fanuc,Capital Goods,Japan,5368.0,1445.5,12222.0,43630.0,672.0
2013,,Fanuc,Capital Goods,Japan,6505.0,1676.9,13739.0,29656.0,637.0
2014,,Fanuc,Capital Goods,Japan,4512.0,1048.8,12333.0,34375.0,855.0
2015,,Fanuc,Capital Goods,Japan,6142.0,1731.7,12695.0,53128.0,688.0
2016,,Fanuc,Capital Goods,Japan,5707.0,1531.8,12644.0,34871.0,718.0
2017,,Fanuc,Capital Goods,Japan,4842.0,1150.1,12995.0,39632.0,823.0
2018,,Fanuc,Capital Goods,Japan,6556.0,1641.7,16258.0,41825.0,738.0
2019,,Fanuc,Capital Goods,Japan,6218.0,1579.0,14520.0,37498.0,789.0
2020,,Fanuc,Capital Goods,Japan,4675.0,674.8,14010.0,31984.0,1087.0
2021,,Fanuc,Capital Goods,Japan,4655.0,676.2,14982.0,48045.0,1034
2022,1014,Fanuc,Capital Goods,Japan,6519.0,1432.9,14793.0,31364.0,
