Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,190.0,Posco,Materials,South Korea,27910.0,3580,33350.0,49210.0,
2009,153.0,Posco,Materials,South Korea,33500.0,3770,38460.0,17910.0,
2010,137.0,Posco,Materials,South Korea,33480.0,3510,37030.0,39840.0,
2011,187.0,Posco,Diversified Metals & Mining,South Korea,31622.0,2761.4,42962.0,34935.0,
2012,,Posco,Diversified Metals & Mining,South Korea,59494.0,3148.3,67321.0,30588.0,151.0
2013,,Posco,Diversified Metals & Mining,South Korea,56493.0,2187.0,74515.0,22886.0,184.0
2014,,Posco,Diversified Metals & Mining,South Korea,56510.0,1247.7,80026.0,24770.0,236.0
2015,,Posco,Diversified Metals & Mining,South Korea,61842.0,563.4,77562.0,18984.0,388.0
2016,,Posco,Diversified Metals & Mining,South Korea,48028.0,159.3,68576.0,18887.0,576.0
2017,,Posco,Diversified Metals & Mining,South Korea,45754.0,1146.4,66040.0,19180.0,299.0
2018,,Posco,Diversified Metals & Mining,South Korea,55300.0,2617.9,75638.0,26782.0,228.0
2019,,Posco,Materials,South Korea,59043.0,1520.0,70127.0,18998.0,323.0
2020,,Posco,Materials,South Korea,53169.0,1287.8,67561.0,12131.0,365.0
2021,,Posco,Materials,South Korea,48982.0,1352.2,72804.0,23390.0,269
2022,285,Posco,Materials,South Korea,66657.0,5772.6,76948.0,18034.0,
