Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1551.0,Constellation Brands,"Food, Drink & Tobacco",United States,4030.0,290,10190.0,4140.0,
2009,1756.0,Constellation Brands,"Food, Drink & Tobacco",United States,3800.0,-730,9110.0,2860.0,
2012,,Constellation Brands,"Food, Drink & Tobacco",United States,2742.0,621.8,7225.0,4546.0,1913.0
2013,,Constellation Brands,Banking,United States,2728.0,409.1,8323.0,8402.0,1651.0
2014,,Constellation Brands,"Food, Drink & Tobacco",United States,4269.0,1867.6,14336.0,16222.0,866.0
2015,,Constellation Brands,"Food, Drink & Tobacco",United States,5958.0,781.9,14980.0,23105.0,844.0
2016,,Constellation Brands,"Food, Drink & Tobacco",United States,6548.0,1054.9,16965.0,30852.0,652.0
2017,,Constellation Brands,"Food, Drink & Tobacco",United States,7331.0,1535.1,18602.0,33402.0,595.0
2018,,Constellation Brands,"Food, Drink & Tobacco",United States,7586.0,2318.9,20539.0,41635.0,593.0
2019,,Constellation Brands,"Food, Drink & Tobacco",United States,8116.0,3436.0,29232.0,37284.0,516.0
2020,,Constellation Brands,"Food, Drink & Tobacco",United States,8344.0,-11.8,27323.0,31375.0,928.0
2021,,Constellation Brands,"Food, Drink & Tobacco",United States,8614.0,1998.0,27105.0,45761.0,502
2022,1012,Constellation Brands,"Food, Drink & Tobacco",United States,8822.0,-40.4,25856.0,46992.0,
