Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,465.0,General Mills,"Food, Drink & Tobacco",United States,12890.0,1070,19080.0,18860.0,
2009,362.0,General Mills,"Food, Drink & Tobacco",United States,14380.0,1270,19110.0,17210.0,
2010,317.0,General Mills,"Food, Drink & Tobacco",United States,14780.0,1630,18560.0,23870.0,
2011,410.0,General Mills,"Food, Drink & Tobacco",United States,14799.0,1630.4,18378.0,23722.0,
2012,,General Mills,"Food, Drink & Tobacco",United States,15752.0,1562.7,21467.0,25032.0,397.0
2013,,General Mills,"Food, Drink & Tobacco",United States,17430.0,1814.0,22793.0,29899.0,365.0
2014,,General Mills,"Food, Drink & Tobacco",United States,18036.0,1786.1,22925.0,31818.0,379.0
2015,,General Mills,"Food, Drink & Tobacco",United States,17615.0,1439.1,23383.0,33822.0,407.0
2016,,General Mills,"Food, Drink & Tobacco",United States,16934.0,1504.6,21632.0,35997.0,383.0
2017,,General Mills,"Food, Drink & Tobacco",United States,15741.0,1628.2,21670.0,33214.0,414.0
2018,,General Mills,"Food, Drink & Tobacco",United States,15657.0,2185.5,22241.0,25293.0,499.0
2019,,General Mills,"Food, Drink & Tobacco",United States,16594.0,1537.0,30286.0,30969.0,452.0
2020,,General Mills,"Food, Drink & Tobacco",United States,16765.0,2125.7,30249.0,36302.0,373.0
2021,,General Mills,"Food, Drink & Tobacco",United States,18626.0,2548.7,32649.0,37391.0,336
2022,432,General Mills,"Food, Drink & Tobacco",United States,18625.0,2301.3,31144.0,43660.0,
