Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1082.0,Western Digital,Technology Hardware & Equipment,United States,6750.0,710,4600.0,6850.0,
2009,1054.0,Western Digital,Technology Hardware & Equipment,United States,8040.0,720,4970.0,3040.0,
2010,761.0,Western Digital,Technology Hardware & Equipment,United States,8350.0,960,6590.0,9260.0,
2011,840.0,Western Digital,Technology Hardware & Equipment,United States,9894.0,1087.0,7843.0,7969.0,
2012,,Western Digital,Technology Hardware & Equipment,United States,9344.0,689.0,7807.0,8988.0,976.0
2013,,Western Digital,Technology Hardware & Equipment,United States,15648.0,2082.0,13929.0,12072.0,570.0
2014,,Western Digital,Technology Hardware & Equipment,United States,15268.0,980.0,15282.0,22100.0,576.0
2015,,Western Digital,Technology Hardware & Equipment,United States,15185.0,1553.0,15139.0,21530.0,562.0
2016,,Western Digital,Technology Hardware & Equipment,United States,13418.0,1138.0,15466.0,10163.0,690.0
2017,,Western Digital,Technology Hardware & Equipment,United States,15919.0,-408.0,28975.0,24535.0,757.0
2018,,Western Digital,Technology Hardware & Equipment,United States,20372.0,199.0,29004.0,23580.0,799.0
2019,,Western Digital,Technology Hardware & Equipment,United States,19391.0,841.0,27939.0,16110.0,615.0
2020,,Western Digital,Technology Hardware & Equipment,United States,16083.0,-595.0,25509.0,13775.0,918.0
2021,,Western Digital,Technology Hardware & Equipment,United States,16327.0,167.0,25552.0,21087.0,905
2022,658,Western Digital,Technology Hardware & Equipment,United States,18941.0,1993.0,26025.0,15477.0,
