Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,715.0,Swire Pacific,Conglomerates,Hong Kong/China,2460.0,2900,19110.0,17600.0,
2009,631.0,Swire Pacific,Conglomerates,Hong Kong/China,2760.0,3370,24280.0,9350.0,
2010,672.0,Swire Pacific,Conglomerates,Hong Kong/China,3180.0,760,25520.0,16760.0,
2011,529.0,Swire Pacific,Conglomerates,Hong Kong-China,3759.0,4923.8,34823.0,21579.0,
2012,,Swire Pacific,Conglomerates,Hong Kong-China,4672.0,4417.0,37643.0,17348.0,535.0
2013,,Swire Pacific,Conglomerates,Hong Kong-China,5659.0,2255.7,41498.0,18808.0,517.0
2014,,Swire Pacific,Conglomerates,Hong Kong,6631.0,1713.5,45014.0,17719.0,531.0
2015,,Swire Pacific,Conglomerates,Hong Kong,7905.0,1427.4,46079.0,20019.0,517.0
2016,,Swire Pacific,Conglomerates,Hong Kong,7854.0,1732.2,46756.0,15757.0,487.0
2017,,Swire Pacific,Conglomerates,Hong Kong,8037.0,1242.4,48174.0,15081.0,552.0
2018,,Swire Pacific,Conglomerates,Hong Kong,10303.0,3345.4,53868.0,15141.0,491.0
2019,,Swire Pacific,Conglomerates,Hong Kong,10795.0,3015.0,55740.0,18891.0,450.0
2020,,Swire Pacific,Conglomerates,Hong Kong,10932.0,1149.6,56649.0,9859.0,609.0
2021,,Swire Pacific,Conglomerates,Hong Kong,10319.0,-1418.1,55857.0,11914.0,1058
2022,1091,Swire Pacific,Conglomerates,Hong Kong,11682.0,640.0,55964.0,8517.0,
