Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,213.0,Google,IT Software & Services,United States,16590.0,4200,25340.0,147660.0,
2009,155.0,Google,IT Software & Services,United States,21800.0,4230,31770.0,106570.0,
2010,120.0,Google,IT Software & Services,United States,23650.0,6520,40500.0,169380.0,
2011,120.0,Google,IT Software & Services,United States,29321.0,8505.0,57851.0,185837.0,
2012,,Google,IT Software & Services,United States,37905.0,9737.0,72574.0,203223.0,103.0
2013,,Google,IT Software & Services,United States,50175.0,10737.0,93798.0,268445.0,68.0
2014,,Google,IT Software & Services,United States,59730.0,12163.0,110920.0,382472.0,52.0
2015,,Google,IT Software & Services,United States,65977.0,13704.0,131133.0,367587.0,39.0
