Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2013,,Kering,Consumer Durables,France,12845.0,1383.0,32507.0,29365.0,378.0
2014,,Kering,Consumer Durables,France,12942.0,73.2,31432.0,25767.0,763.0
2015,,Kering,Consumer Durables,France,13314.0,759.4,28138.0,24321.0,547.0
2016,,Kering,Consumer Durables,France,12846.0,707.9,25909.0,21500.0,543.0
2017,,Kering,Consumer Durables,France,13700.0,912.7,25461.0,33671.0,471.0
2018,,Kering,Consumer Durables,France,17458.0,2014.0,30713.0,74464.0,349.0
2019,,Kering,Consumer Durables,France,16122.0,2991.0,24426.0,72468.0,362.0
2020,,Kering,Consumer Durables,France,17778.0,2383.6,30474.0,63016.0,322.0
2021,,Kering,Consumer Durables,France,14934.0,2451.4,34266.0,95029.0,282
2022,329,Kering,Consumer Durables,France,20856.0,3753.6,35330.0,70749.0,
