Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1967.0,Belle International Holdings,Consumer Durables,China,800.0,130,570.0,10390.0,
2009,1812.0,Belle International Holdings,Consumer Durables,Hong Kong/China,1600.0,270,1850.0,3600.0,
2010,1393.0,Belle International Holdings,Retailing,Hong Kong/China,2620.0,300,2480.0,9660.0,
2011,1225.0,Belle International Holdings,Consumer Durables,Hong Kong-China,3597.0,519.7,3132.0,15206.0,
2012,,Belle International Holdings,Consumer Durables,Hong Kong-China,4599.0,676.0,4022.0,15537.0,1123.0
2013,,Belle International Holdings,Consumer Durables,Hong Kong-China,5208.0,690.0,4587.0,15303.0,1081.0
2014,,Belle International Holdings,Consumer Durables,Hong Kong,5897.0,730.8,5534.0,8372.0,1277.0
2015,,Belle International Holdings,Consumer Durables,Hong Kong,6051.0,724.8,5276.0,9943.0,1265.0
2016,,Belle International Holdings,Consumer Durables,Hong Kong,6580.0,781.3,5398.0,5306.0,1445.0
2017,,Belle International Holdings,Consumer Durables,Hong Kong,6297.0,384.0,4715.0,5406.0,1979.0
