Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2009,1450.0,Prysmian,Capital Goods,Italy,7470.0,440,4320.0,1500.0,
2010,1456.0,Prysmian,Capital Goods,Italy,7160.0,330,4250.0,3140.0,
2013,,Prysmian,Capital Goods,Italy,10092.0,216.0,7942.0,4871.0,1881.0
2014,,Prysmian,Capital Goods,Italy,9656.0,197.8,7857.0,5390.0,1988.0
2019,,Prysmian,Capital Goods,Italy,11984.0,153.0,11595.0,4830.0,1904.0
2020,,Prysmian,Capital Goods,Italy,12893.0,326.8,11771.0,4951.0,1963.0
2022,1821,Prysmian,Capital Goods,Italy,15054.0,364.0,13665.0,8617.0,
