Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,580.0,Fujifilm Holdings,Consumer Durables,Japan,23680.0,290,27790.0,19630.0,
2009,295.0,Fujifilm Holdings,Consumer Durables,Japan,28530.0,1050,32260.0,9780.0,
2010,618.0,Fujifilm Holdings,Consumer Durables,Japan,25000.0,110,28050.0,16270.0,
2011,672.0,Fujifilm Holdings,Consumer Durables,Japan,23344.0,-411.3,29313.0,17295.0,
2012,,Fujifilm Holdings,Consumer Durables,Japan,26672.0,768.1,31700.0,12718.0,447.0
2013,,Fujifilm Holdings,Consumer Durables,Japan,26519.0,528.6,32386.0,9396.0,583.0
2014,,Fujifilm Holdings,Consumer Durables,Japan,24358.0,900.5,30838.0,13043.0,483.0
2015,,Fujifilm Holdings,Consumer Durables,Japan,23436.0,1061.6,29527.0,19002.0,439.0
2016,,Fujifilm Holdings,Consumer Durables,Japan,20806.0,901.0,28837.0,21184.0,417.0
2017,,Fujifilm Holdings,Consumer Durables,Japan,21655.0,1066.2,28578.0,18097.0,447.0
2018,,Fujifilm Holdings,Consumer Durables,Japan,21756.0,1577.0,31341.0,19988.0,467.0
2019,,Fujifilm Holdings,Consumer Durables,Japan,21943.0,1062.0,31111.0,19489.0,522.0
2020,,Fujifilm Holdings,Consumer Durables,Japan,21650.0,1446.8,31754.0,19674.0,449.0
2021,,Fujifilm Holdings,Consumer Durables,Japan,20232.0,1225.2,32640.0,25167.0,444
2022,504,Fujifilm Holdings,Consumer Durables,Japan,22571.0,1927.6,32357.0,22927.0,
