Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,574.0,CLP Holdings,Utilities,Hong Kong/China,6510.0,1360,16970.0,19040.0,
2009,479.0,CLP Holdings,Utilities,Hong Kong/China,7010.0,1340,16750.0,17860.0,
2010,472.0,CLP Holdings,Utilities,Hong Kong/China,7010.0,1340,16750.0,16750.0,
2011,495.0,CLP Holdings,Utilities,Hong Kong-China,7514.0,1329.2,22531.0,19680.0,
2012,,CLP Holdings,Utilities,Hong Kong-China,11798.0,1195.8,27427.0,21016.0,435.0
2013,,CLP Holdings,Utilities,Hong Kong-China,13530.0,1073.0,29381.0,21667.0,437.0
2014,,CLP Holdings,Utilities,Hong Kong,13476.0,781.3,27301.0,19249.0,530.0
2015,,CLP Holdings,Utilities,Hong Kong,11897.0,1447.0,27843.0,21329.0,504.0
2016,,CLP Holdings,Utilities,Hong Kong,10409.0,2021.3,26317.0,23615.0,442.0
2017,,CLP Holdings,Utilities,Hong Kong,10233.0,1637.5,26567.0,26760.0,469.0
2018,,CLP Holdings,Utilities,Hong Kong,11815.0,1828.5,29185.0,26504.0,511.0
2019,,CLP Holdings,Utilities,Hong Kong,11665.0,1729.0,29442.0,28565.0,518.0
2020,,CLP Holdings,Utilities,Hong Kong,10936.0,594.4,28443.0,26984.0,660.0
2021,,CLP Holdings,Utilities,Hong Kong,10262.0,1477.1,30209.0,24793.0,552
2022,733,CLP Holdings,Utilities,Hong Kong,10802.0,1092.4,30759.0,24764.0,
