Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1361.0,Axis Bank,Banking,India,1290.0,150,16910.0,9100.0,
2009,1332.0,Axis Bank,Banking,India,2200.0,260,27230.0,2440.0,
2010,858.0,Axis Bank,Banking,India,2680.0,350,29020.0,9850.0,
2011,820.0,Axis Bank,Banking,India,3443.0,552.9,40088.0,11463.0,
2012,,Axis Bank,Banking,India,4380.0,749.8,54210.0,9983.0,764.0
2013,,Axis Bank,Banking,India,5342.0,829.6,55823.0,11612.0,678.0
2014,,Axis Bank,Banking,India,6254.0,961.8,62665.0,11541.0,630.0
2015,,Axis Bank,Banking,India,6373.0,1044.1,64698.0,21694.0,558.0
2016,,Axis Bank,Banking,India,7289.0,1218.1,74669.0,17003.0,484.0
2017,,Axis Bank,Banking,India,7844.0,1275.3,80367.0,18788.0,463.0
2018,,Axis Bank,Banking,India,8590.0,589.5,94180.0,21108.0,635.0
2019,,Axis Bank,Banking,India,9074.0,71.0,107915.0,28601.0,741.0
2020,,Axis Bank,Banking,India,11291.0,263.1,122651.0,16706.0,727.0
2021,,Axis Bank,Banking,India,10875.0,403.6,130060.0,27583.0,585
2022,433,Axis Bank,Banking,India,11411.0,1710.0,152119.0,31320.0,
