Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,989.0,Finatis,Trading Companies,France,30730.0,90,29100.0,940.0,
2009,760.0,Finatis,Trading Companies,France,37610.0,360,37120.0,500.0,
2010,952.0,Finatis,Food Markets,France,41020.0,-140,34970.0,500.0,
2011,994.0,Finatis,Food Markets,France,39509.0,18.6,32364.0,529.0,
2012,,Finatis,Food Markets,France,45415.0,-23.3,43496.0,406.0,959.0
2013,,Finatis,Food Markets,France,54862.0,218.6,40002.0,466.0,976.0
2014,,Finatis,Food Markets,France,65466.0,105.0,56571.0,624.0,923.0
2015,,Finatis,Food Markets,France,65219.0,-10.6,60145.0,512.0,901.0
2016,,Finatis,Food Markets,France,51943.0,-78.7,49299.0,305.0,952.0
2017,,Finatis,Food Markets,France,40695.0,-2488.9,45967.0,292.0,1007.0
2018,,Finatis,Food Markets,France,43586.0,-66.5,48194.0,337.0,993.0
2019,,Finatis,Trading Companies,France,44249.0,-92.0,,260.0,1526.0
2020,,Finatis,Trading Companies,France,42700.0,-173.4,42795.0,160.0,1024.0
2021,,Finatis,Trading Companies,France,36397.0,-544.9,36306.0,253.0,1083
2022,1117,Finatis,Trading Companies,France,36128.0,-582.7,38388.0,171.0,
